33274 RM DUMORTIER J PHRC REG 2003;;
33275 RM CT D04259 PUGEAT FHT;;
33276 RM CT D04458 BORSON CHAZOT INSERM;;
33279 RM CT D03313 AULAGNER PFIZER;;
33282 RM OVIZE MICHEL PHRC REG 2004;;
33284 RM VANDENESCH STIC 2004;;
33286 RM THIVOLET KAHIL AO HCL 2005;;
33287 RM CT D03317 AULAGNER BIOGEN;;
33288 RM DOUEK STIC 05 HORS CHAMP CANCER;;
33289 RM GUEYFFIER PHRC NAT 05;;
33292 RM OVIZE PHRC NAT 05;;
33293 RM CROISILLE PHRC REG 05;;
33294 RM COTTIN PHRC REG 05;;
33295 RM DERUMEAUX PHRC REG 05;;
33296 RM CASTILLON MOREAU AO HCL 06 PARAMEDICAL;;
33298 RM OBADIA AO HCL 06 ACTIONS INCITATIVES;;
33299 RM BOISSEL AO HCL 05;;
33300 HS SALON D ACCUEIL JO;;
33320 HC UMCD CARDIO URGENCE;;
33340 HC CARDIO PEDIATRIE;;
33341 HC U 41 REA PEDIATRIQUE;;
33345 HJ UNITE ACCES VASCULAIRE GHE;;
33346 HJ ONCO NEUROLOGIE;;
33348 HJ HOP DE JOUR CARDIOLOGIQUE;;
33359 MT ANESTHESIE BLOC OPERATOIRE;;
33363 BO SSPI;;
33381 HS HOSPITALISATION DE SEMAINE UNITE 81;;
33390 RM LOI HURIET;;
33391 RM CONTRAT DE RECHERCHE;;
33410 MT RADIO PHARMACIE;;
33414 AU GESTION MED CATASTROPHES;;
33420 HC TRANSPLANTATION CARDIAQUE;;
33421 HC TRANSPLANTATION CARDIAQUE;;
33422 HC HOSPITALISATION FIC;;
33446 HJ ONCO PNEUMOLOGIE;;
33450 RX VASCULAIRE INTERV C;;
33451 RX RADIOLOGIE CARDIO;;
33452 RX ECHOGRAPHIE DOPPLER CARDIO;;
33453 RX ECHOGRAPHIE DOPPLER HPGO;;
33454 RX RADIO MOBILE LIT CARDIO;;
33455 RX SCANNER CARDIO;;
33456 RX CONSULTATION INTERV CARDIO;;
33457 RX IMAGERIE CARDIAQUE INVASIVE C;;
33459 BRANCARDAGE IMA NEURO CARDIO;;
33481 CS EDUCATION DIABETE;;
33482 CS EDUC ENDOC;;
33483 HJ PNEUMOLOGIE A;;
33489 CS SERVICE DE PHARMACOLOGIE CLINIQUE;;
33490 HJ H JOUR GUEYFFIER;;
33492 HC HOSP COMPLETE GUEYFFIER;;
33493 HJ HJ CENTRE INVESTIGATION CLINIQUE;;
33494 HC CENTRE INVESTIGATION CLINIQUE;;
33501 CS ANDRE FOUET;;
33502 CS HOLTER TENSIONNEL;;
33503 CS MORNEX;;
33504 CS C REF TROUBLES DU RYTHME HEREDITAIRES;;
33506 CS FIC;;
33508 MT REEDUCATION PHYSIQUE;;
33509 CS POST URGENCES;;
33510 CS CARDIOLOGIE D URGENCES;;
33511 CS SANTE AU TRAVAIL GHE;;
33512 MT REEDUCATION FONCT CARDIOLOGIQUE;;
33513 CS SUIVI DES TRANSPLANTES;;
33514 CS EFCV;;
33515 HJ HJ REED CARDIAQUE;;
33516 HC USC CHIRURGIE ADULTES;;
33517 CS GENETIQUE PLAUCHU CARDIO;;
33518 CS RIOUFOL;;
33519 CS RYTHMOLOGIE;;
33520 CS CORO VALVE;;
33521 CS PR FARHAT PR OBADIA;;
33524 CS CHIR CARDIO PEDIATRIE;;
33525 CS ANESTHESIOLOGIE;;
33526 CS TRONC;;
33531 CS EDUCATION NUTRITIONNELLE;;
33532 CS DE TABACOLOGIE;;
33533 CARDIOGEN;;
33534 CTR REF HYPOPHYSE;;
33535 CS POST URGENCES;;
33540 CS CARDIOGENETIQUE;;
33541 CS GUEYFFIER;;
33542 CS GLERANT;;
33543 CS EDUCATION THERAPEUTIQUE DU PATIENT HTAP;;
33545 CS VASCULAIRE;;
33546 HJ ONCO GENERALE;;
33547 CS MEDECINE NUCLEAIRE;;
33548 RM CT D20796 REVEL INSERM;;
33550 CS EDUCATION THERAPEUTIQUE ESTIME;;
33551 RM NINET STIC 06 HORS CHAMP CANCER;;
33552 CS RECHERCHE CIC;;
33555 RM CT D020335 D05015 BORZON CHAZOT INSERM;;
33556 CS FILIERE RESPIFIL;;
33557 RM CT D020369 BONNEFOY BIOMERIEUX;;
33559 RM STIC 2005 CHAMP CANCER;;
33560 RM CHEVALIER PHRC INTERREGIONAL 06;;
33561 RM CTD20416 CHEVALIER SORIN;;
33563 RM CT D20258 CLAUTRAT INSERM ADR12;;
33564 RM VANDENESCH STIC 06 HORS CHAMP CANCER;;
33565 RM DERUMEAUX STIC 06 HORS CHAMP CANCER;;
33566 RM CTD20398 CLAUSTRAT GERBRH;;
33567 RM CTD20258 CLAUSTRAT INSERM;;
33568 CS MAL ORPH PULM;;
33571 MT LABO BRONCHOSCOPIE;;
33572 MT LABO DE RYTHMOLOGIE;;
33573 MT LABO EXPLO FONCT RESP;;
33576 MT ECG EPREUVE D EFFORT;;
33578 MT LABO HEMODYNAMIQUE;;
33580 RX AUTRES ACTIVITES MN;;
33581 RX MEDECINE NUCLEAIRE SCINTIGRAPHIE NC;;
33582 RX LABO ECHOCARDIO ADULTES;;
33583 RX LABO ECHOCARDIO ENFANTS;;
33590 CS ENDOCRINO PUGEAT;;
33591 MT PHIE GH EST SECTEUR DMS;;
33596 BM UF PHASE 1 PHARMACIE;;
33598 CS CONSULTATIONS OPH;;
33631 RX LABO ECHOCARDIO SUR NEURO;;
33642 MT HYGIENE EPIDEMIOLOGIE GH EST;;
33662 MT REEDUCATION NUTRITIONNELLE NC;;
33722 RM CRC CANCER CARDIO;;
33733 CS ELSA GH EST;;
33734 CS PASS GH EST;;
33755 CS EDUC THERAPEUTIQUE PRETICARD;;
33760 MT URCC;;
33761 MT LABORATOIRE DE CONTROLES;;
33762 MT ESSAIS CLINIQUES;;
33793 MT VENTE AU PUBLIC;;
33799 RM VERMONT AO QUALITE 07;;
33811 CIRC. EXTRA CORPORELLE;;
33817 CS C REF MALADIES RARES RENDU OSLER;;
33821 HC USC ETAGE 2;;
33843 RX RADIO MOBILE BLOC CARDIO;;
33850 RM RAVEROT AO HCL 07 JEUNE CHERCHEUR;;
33851 RM HANSS AO HCL 07 ACTIONS INCITATIVES;;
33852 RM CROISILLE AO HCL 07 ACTIONS INCITATIVES;;
33854 RM CT D20492 BEJAN SFHA;;
33855 RM CHIARI PHRC REGIONAL 07;;
33856 RM OBADIA AO STIC HCC 07;;
33857 RM CHEVALIER AO STIC HCC 2007;;
33858 RM NINET BASTIEN AO STIC HCC 07;;
33859 RM AO RCT INSERM DHOS 07 GYEYFFIER HORVAT;;
33860 RM AO RCT INSERM DHOS 07 GUEYFFIER BONNEFOY;;
33862 RM CT D20470 THIVOLET INST CLAUDUIS REGAUD;;
33863 RM CT D20695 KASSAI CENGEPS;;
33864 RM CT D20645 BOISSONNAT COREV;;
33865 RM KASSAI RCT INSERM DHOS 08;;
33867 RM BOUVAGNET PHRC NAT 08;;
33868 RM OVIZE PHRC NAT 08;;
33869 RM PUGEAT PHRC NAT 08;;
33870 RM DERUMEAUX PHRC INTERREGIONAL 08;;
33871 RM CT D20600 BORSON CHAZOT INCA;;
33872 RM CT D20589 DOUEK BAYER SANTE;;
33873 RM CT D20719 CLAUSTRAT BIOMERIEUX;;
33874 RM CIC CPMH OVIZE;;
33875 RM CT D20815 THIBAULT FFC;;
33880 MT STOCK VENTE AU PUBLIC;;
33881 TEP CT CERMEP;;
33900 CS U.COMMUNE;;
33901 HC U.COMMUNE;;
33902 HC U.COMMUNE;;
33904 HC U.COMMUNE;;
33905 HC U.COMMUNE;;
33906 HC U.COMMUNE;;
33911 BO BLOCS OPERATOIRES CARDIO;;
33923 MT U.COMMUNE;;
33924 HJ U.COMMUNE;;
33929 HS U.COMMUNE;;
33932 HC U.COMMUNE;;
33939 HC U.COMMUNE;;
33952 RX U.COMMUNE CR C;;
33959 MT U.COMMUNE;;
33984 HC U.COMMUNE;;
34024 REA POLY TEMP CRISE;;
34025 UHCD COVID;;
34040 HC OBSTETRIQUE ZONE HAUT RISQUE VIRAL CNN;;
34045 CS CENTRE DE PRELEVEMENT PCR COVID;;
34080 HC PSYCHOPATHOLOGIE DU DEVELOPPEMENT;;
34081 HS PSYCHOPATHOLOGIE DU DEVELOPPEMENT;;
34084 HJ PSYCHOPATHOLOGIE DU DEVELOPPEMENT;;
34100 AU ACC URG MEDICALES PEDIATRIQUES;;
34101 HC DE COURTE DUREE UHCD;;
34102 CS PEDIATRIQUES SUIVI DE REA;;
34103 AU ACC URG CHIRURGICALES PEDIAT;;
34104 HC REANIMATION PEDIATRIQUE;;
34109 CS PEDIATRIQUE CHIR VISCERALE;;
34111 CS PRE ANESTHESIE PEDIATRIE;;
34112 MT EXPLO FONCT UROGENITALE;;
34113 BO BLOC OPE CHIR INFANTILE POLYVAL;;
34114 MT ANESTHESIE BLOC OP PEDIATRIE;;
34115 MT ANESTHESIE REA CHIR NEONATALE;;
34116 MT ANESTHESIE GYNECO;;
34117 MT ANEST BLOC GYNECOLOGIE OBSTET;;
34119 MT ANESTHESIE FIV;;
34120 CS ANESTHESIE GYNECO;;
34121 CS ANESTHESIE OBSTETRIQUE;;
34122 CS ANESTHESIE FIV;;
34123 BO SSPI PEDIATRIE;;
34124 BO SSPI GYNECO OBSTETRIQUE;;
34125 BO BLOC GYNECOLOGIE;;
34126 BO BLOC OBSTETRIQUE;;
34128 MT EEG PEDIATRIQUE;;
34129 MT UNITE DE SOMMEIL PEDIATRIQUE;;
34130 MT EMG POTENTIELS EVOQUES PEDIAT;;
34131 HC USC 1ER ETAGE;;
34133 HC CHIR ORTHO TRAUMATOPLASTIE PED;;
34140 CS SUITE DE SOINS PROGRAM URG PED;;
34150 MT KINESITHERAPIE;;
34151 MT ERGOTHERAPIE;;
34152 MT PSYCHOMOTRICITE;;
34155 MT AUDIO. ET EXPLO ORO FACIALE;;
34158 CS EXTERNES PEDIATRIQUES;;
34159 HC PEDIATRIE GENERALE POST URG;;
34160 HC HEPATO GASTRO ENTERO PEDIAT;;
34161 HS HEPATO GASTRO ENTERO PEDIAT;;
34162 HJ HEPATO GASTRO ENTERO PEDIAT;;
34163 CS HEPATO GASTRO ENTERO PEDIAT;;
34164 BO EXPLO DIGESTIVE PEDIATRIQUE;;
34165 HC PNEUMO PEDIATRIQUE;;
34166 HS PNEUMO PEDIATRIQUE;;
34167 HJ PNEUMO PEDIATRIQUE;;
34168 CS PEDIAT GLE PNEUMO ALLERGO MUCO;;
34169 BO EXPLO RESPIRATOIRE PEDIATRIQUE;;
34170 HC ENDOCRINO PEDIATRIQUE;;
34171 HS HS ENDOCRINO PEDIATRIQUE;;
34172 HJ ENDOCRINO PEDIATRIQUE;;
34173 CS ENDOCRINOLOGIE PEDIATRIQUE;;
34174 HC NOUV NES MATERNITE KANGOUROU;;
34175 HC NEUROPEDIATRIE;;
34176 HS HS NEUROPEDIATRIE;;
34177 HJ  NEUROPEDIATRIE;;
34178 CS NEUROPEDIATRIE;;
34179 CS CRMIN CT REF MORT INATTENDUE NOURRISSON;;
34180 CS C REF DEFICIENCE RETARD MENTAL;;
34181 SA DIALYSE PEDIATRIQUE;;
34182 HC NEPHRO RHUMATO PEDIATRIE;;
34183 HJ HJ RHUMATO PEDIATRIQUE;;
34184 HJ NEPHRO RHUMATO DERMATO PEDIAT;;
34185 CS NEPHRO PEDIATRIQUE;;
34187 CS NEONATALOGIE;;
34188 HC REANIMATION NEONATOLOGIE;;
34189 HC SOINS INTENSIFS NEONATOLOGIE;;
34190 HC NEONATOLOGIE;;
34191 HC UNITE DE PRE SORTIE;;
34192 MT EXPLORATION NEUROSENSORIELLE;;
34193 HJ H JOUR L ESCALE;;
34194 CS REEDUC PEDIATRIQUE;;
34195 HC PSYCHOPATHO DU DEVELOPPEMENT;;
34196 CS DE PSYCHOPATHO PEDIATRIQUE;;
34197 HS PSYCHOPATHO DU DEVELOPPEMENT;;
34198 BO BLOC UROVISCERAL PEDIATRIE;;
34200 CS URGENCES GYNECOLOGIQUES;;
34201 CS GYNECOLOGIE;;
34202 CS DE DIAGNOSTIC ANTENATAL;;
34203 CS OBSTETRIQUE;;
34204 CS PREPARATION A LA NAISSANCE;;
34205 CS URGENCES OBSTETRIQUE;;
34206 HJ PSYCHOPATHO DU DEVELOPPEMENT;;
34207 HJ UERTD PEDOPSYCHIATRIE;;
34208 HC USC NUTRITION INTENSIVE;;
34213 CS CONSULTATIONS DENTAIRES;;
34215 MT EXPLO FONCT URINAIRE;;
34216 CS GENETIQUE CLINIQUE EDERY;;
34217 CS C REF ANOMALIES DU DEVELOP;;
34218 CS FILIERE ANDDI RARES;;
34219 HJ UERTD NEUROPEDIATRIE;;
34221 HJ UERTD GENETIQUE;;
34225 CS SORTIE PRECOCE DES ACCOUCHEES;;
34226 CS CENTRE DES GROSSESSES MULTIPLES;;
34227 CS OBSTETR SPEC. ENDOCRINO;;
34228 CS FORFAIT POMPE A INSULINE;;
34229 HJ HJ DIABECARE;;
34230 CS DIAB ECARE;;
34231 CS ORL PEDIATRIQUE;;
34232 CS OPH PEDIATRIQUE;;
34233 CS STOMATOLOGIE PEDIATRIQUE;;
34240 HC GYNECOLOGIE;;
34241 HS GYNECOLOGIE;;
34242 HJ HJ GYNECOLOGIE;;
34243 ORTHOGENIE ETAGE 5;;
34244 CA ACHA GYNECO 5 ETAGE;;
34250 HC SUITES DE NAISSANCES A;;
34251 HC SUITES DE NAISSANCES B;;
34253 HC GROSSESSES PATHOLOGIQUES;;
34254 HC ACCUEIL GROSSESSES PATHOLOGIQUES;;
34255 HC UNITE KANGOUROU;;
34257 HJ MALFORMATION CRANIENNE;;
34260 CA MEDECINE DE LA REPRO ACHA AMP;;
34261 CS BIOLOGIE DE LA REPRODUCTION;;
34262 CS MEDICALE AMP;;
34275 HC USAP AC PRECOCE TROUBLE LIEN MERE ENFANT;;
34283 CA ACHA INFANTILE ENDOSCOPIE;;
34285 CA ACHA INFANTILE IMAGERIE;;
34287 CA ACHA INFANTILE CHIRURGIE;;
34288 PROTOCOLES CBPE;;
34290 RM LOI HURIET;;
34291 RM CONTRAT DE RECHERCHE;;
34293 HJ H JOUR L ESCALE;;
34303 HS HS CHIR PEDIATRIQUE POLYVALENTE;;
34306 HC CHIRURGIE PEDIATRIQUE STOMATO;;
34307 HC CHIR URO VISC PEDIATRIQUE;;
34316 CS CENTRE DE COMPETENCE MALADIE DE MARFAN;;
34319 MT UNITE DE BILAN PRE CHIR EPILEPSIES;;
34321 BO BLOC OPERATOIRE STOMATOLOGIE;;
34322 BO BLOC OPERATOIRE ENDOSCOPIE;;
34323 BO BLOC OPERATOIRE ORL;;
34324 BO BLOC OPERATOIRE IRM;;
34325 SO CECOS;;
34326 BO BLOC OPERATOIRE OPH;;
34327 CS NUTRITION ARTIFICIELLE;;
34328 CS ALLERGO DIGEST MEDICAMENTEUSE;;
34329 CS DERMATOLOGIE;;
34330 HC MALADIES METABOL ET HEREDIT;;
34331 HS MALADIES METABOL ET HEREDIT;;
34332 HJ MALADIES METABOL ET HEREDIT;;
34333 CS RHUMATO PEDIATRIQUE;;
34334 CS REF MALADIES METABOL ET HEREDIT;;
34335 BM LABO DE BIO DE LA REPRODUCTION;;
34336 CS DERMATOLOGIE PEDIATRIQUE;;
34337 CS MAL INFECT ENFANT ET VACCINOLOG;;
34338 HC CHIRURGIE PEDIATIQUE ORL;;
34339 CS CARDIOLOGIE;;
34340 CS CHIR ORTHO TRAUMATO PLASTIE PED;;
34341 CS PEDOPSYCHIATRIE DE LIAISON;;
34347 HS HOSPITALISATION EPILEPSIE SOMMEIL;;
34350 HC DECHOCAGE REA;;
34352 HS PROGRAMME;;
34360 CONSULTATION ORTHOGENIE ETAGE 5;;
34363 CS SENOLOGIE;;
34375 CS CS USAP PRECOCE TROUBLE LIEN MERE ENFANT;;
34400 BM ANATOMIE CYTOLOGIE PATHOLOGIQUES;;
34401 SO CARDIOBIOTEC CRB EST;;
34402 BM HISTOLOGIE R D;;
34403 BM BACTERIOLOGIE;;
34404 BM CENTRE DE REFERENCE BACTERIO;;
34405 BM VIROLOGIE;;
34406 BM CNR VIRUS INFLUENZAE;;
34407 BM HEMOSTASE;;
34408 BM HEMATOLOGIE CELLULAIRE;;
34409 CS HEMOSTASE;;
34410 BM CYTOGENETIQUE CONST MOLECULAIRE;;
34411 BM CYTOGENETIQUE CONST PRENATALE;;
34412 BM CYTOGENETIQUE CONST POSTNATALE;;
34413 BM ANATOMIE CYTOLOGIE PATHOLOGIQUES P3;;
34414 BM DIAGNOSTICS DES PATHO DE LA MEC;;
34415 BM PLATEFORME DE TRANSFORMATION;;
34416 BM BIOLOGIE;;
34417 BM BIOCHIMIE PLATEAU;;
34418 BM BIOLOGIE MOLECULAIRE PLATEFORME;;
34419 BM MAL HEREDIT METAB PATHO MITOCHONDRIE;;
34420 BM DEPISTAGE NEONATAL;;
34421 BM PLATEFORME MASSE MASSE;;
34422 BM HORMONOLOGIE;;
34423 BM ENDOC MOLECULAIRE ET MALADIES RARES;;
34424 BM DYSLIPIDEMIES CARDIOBIOLOGIE;;
34425 BM CARDIOGENETIQUE MOLECULAIRE;;
34426 BM NEUROCHIMIE;;
34427 BM NEUROGENET MOLECUL LABO GILLET;;
34428 BM MUCOVISCIDOSE;;
34429 BM PATHO NEUROMUSCULAIRES;;
34430 BM MALADIES RARES ENDOCRINIENNES;;
34431 BM MALADIES RARES METABOLIQUES;;
34432 BM TROUBLES DU RYTHME MYOCARDIOPATHIES;;
34433 BM MALFORMATIONS CARDIAQUES MALADIES RARES;;
34434 BM DYSLIPIDEMIES MALADIES RARES;;
34435 BM PLATE FORME DE CGH ARRAY;;
34436 BM CENTRE MEMOIRE RESSOURCES ET RECHERCHE;;
34437 BM MALADIES NEUROMUSCULAIRES;;
34438 BM CTRE MEMOIRE RESSOURCES ET RECHERCHE;;
34439 BM VIROLOGIE MOLECULAIRE;;
34440 BM GENETIQ MOLECUL ANOMALIES DEVELOPPEMENT;;
34441 CS SURVEILLANCE DE FIN DE GROSSESSE;;
34442 BM BIOCH FOETO MATERNELLE;;
34443 BM BIOCHIMIE ROUTINE DU GH CENTRE;;
34444 BM BIOCHIMIE EXPLO FONCTIONNELLE RENALE;;
34445 BM BIOCHIMIE PATHOLOGIES ERYTHROCYTAIRES;;
34448 HC HOSP DE PEDIATRIE PLUS DE 48H;;
34455 BM CENTRE DE PRELEVEMENT CBPE;;
34458 CS CENTRE TCA DU GHEST;;
34462 BM RECUEIL SUPPLEMENTS FORFAITS CBPE;;
34469 BM CENTRE DE REFERENCE LEGIONELLES;;
34470 BM CENTRE DE REFERENCE STAPHYLOCOQUES;;
34471 BM ETALON LEGIONELLA;;
34472 BM BACTERIO BIOLOGIE MOLECULAIRE;;
34473 BM DIAG MOLECULAIRES DES TUMEURS GRAND EST;;
34474 BM BIO MOLECULAIRE ET DIAG ANTENATAL;;
34475 BM MALADIE RARE HEMOSTASE 05 06;;
34476 BM BIO MOL PATHO METABOL ET ERYTHROCYT BG;;
34477 UNITE D ACCUEIL DES PRELEVEMENTS (UAP);;
34481 BM BIOGENET;;
34486 BM CTRE NATIONAL REFERENCE ENTEROVIRUS;;
34487 HC PEDIATRIE GENERALE;;
34488 HS PEDIATRIE GENERALE;;
34491 BM MALADIES RARES CONSTITU DU GLOBULE ROUGE;;
34493 HDJ VENTILES CHRONIQUES;;
34504 HC ZSTCD LITS D OBSERVATION;;
34505 HC USC RDJ;;
34507 CS IDEE INSTITUT EPILEPSIE ENFANT ET ADO;;
34508 CS CTRE RESSOURCE COMPETENCES MUCO;;
34509 CS CTRE DE REF DE LA MUCOVISCIDOSE;;
34511 MT ANESTHESIE IRM;;
34514 AU GEST MED RISQ COLLECTIF CATASTROPHE NRBC;;
34521 CS DYS AUDIOLOGIE;;
34525 CS CECOS;;
34526 CS CENTRE REF APPRENTISSAGE DU LANGAGE;;
34531 HJ HDJ PATHOLOGIQUE;;
34535 CS CONSULT NEUROCHIRURGIE;;
34555 HC USC CHIRURGICALE;;
34557 CS D EPILEPSIE PEDIATRIQUE;;
34559 HJ TPO;;
34571 CS AMP RISQUE VIRAL;;
34572 BM HEMOSTASE SPECIALISEE CBPE;;
34617 CS GENETIQUE MEDECINE PLAUCHU HFME;;
34663 REEDUCATION NUTRITIONNELLE PEDIATRIE;;
34665 BIBERONNERIE PAM CNNE;;
34681 CS PASS PERINATALITE;;
34687 CS CHIR PLASTIQUE RECONSTRUCTRICE;;
34700 RX RADIOLOGIE HFME;;
34702 RX RADIOLOGIE MOBILE LIT HFME;;
34703 RX SENOLOGIE MAMMO HFME;;
34704 RX VASCULAIRE INTERV HFME;;
34705 RX SCANNER HFME;;
34706 RX ECHO DOPPLER PEDIATRIE HFME;;
34707 RX IRM HFME;;
34708 RX ABSORPTIOMETRIE HFME;;
34715 CS FILIERE FAI2R;;
34716 RX ECHO DOPPLER ADULTE HFME;;
34720 RX RADIO STOMATO HFME;;
34727 ETP INSUFFIS INTEST EN NUT PARENTERALE;;
34728 ETP ADO LUPUS OU CONNECTIVITE MIXTE;;
34729 ETP COMPRENDRE VIVRE AVEC CRANIOSTENOSE;;
34730 ETP ANOMALIE DU DEVELOPPEMENT;;
34731 CS SUITES DE SOINS AUX NX NES;;
34732 CS CRMR CRANIOSTE MALFORM CRANIO-FACIALES;;
34733 CENTRE EXPERT DE L AUDITION ENFANT;;
34734 CS CTR REF MARVU MALF RARES VOIES URINAIRES;;
34735 HC NEUROCHIRURGIE PEDIATRIQUE;;
34737 CS CRDN CENTRE REGIONAL DEPISTAGE NEONATAL;;
34738 CS CTR REF MALADIES DIGESTIVES RARES MARDI;;
34739 CS ETP JOUER POUR MIEUX SOUFFLER;;
34740 CS ETP ET MUCOVISCIDOSE EN PEDIATRIE A LYON;;
34741 CS EDUC THERAP AJI RHUMATO PED;;
34742 CS FILIERE ORKID;;
34743 CS ETP ADO TRANSPLANTES RENAUX;;
34747 CS ERN EPICARE;;
34748 CS CRMR ATRESIE VOIES BIL CHOLESTAS GENE 1;;
34749 CS MIG FILIERE DEFISCIENCE NEURO PEDIATRIE;;
34750 CS C REF MALADIES RARES NEUROMUSCULAIRES;;
34751 CS START DEFISCIENCE FONDS CNSA;;
34753 CS EDUC THERAPEUTIQUE NARCOLEPSIE PEDIATRIQ;;
34754 CS EDUC THERAP EPILEPSIE ENFANT;;
34755 CS CPDPN;;
34756 CS CTRE PEDIA NUTRI PARENTERALE DOM;;
34757 CS CENTRE DE REFERENCE NARCOLEPSIES;;
34758 CS C REF D APPRENTISSAGE DU LANGAGE;;
34759 CS CENTRE DE REF MALADIE DE WILSON;;
34760 CS C REF MALADIES RARES DIFF SEX;;
34761 CS C REF MALFORM MALADIES CONG CERVELET;;
34762 CS C REF SCLEROSE TUBEREUSE BOURNEVILLE;;
34763 CS C REF DES MALADIES RENALES RARES;;
34764 CS TROUBLE SPECIFIQUE A L APPRENTISSAGE;;
34765 CS C REF DYSPLASIE OSSEUSE ET SYNDRO MCA;;
34766 CS EDUC THERAP PEDIATRIQUE DIABETE;;
34767 CS EDUC THERAP MAL INFLAMM CHRONIQ INTESTIN;;
34768 EDUC THERAP ALLERGIE ALIMENTAIRE PED;;
34769 CS EDUC THERAP EDU WILSON;;
34770 CS DE TABACOLOGIE;;
34771 BM AMP RISQUE VIRAL;;
34772 CS ORIENTATION PERINATAL;;
34773 EDUC THER EXPLORE TES POTENTIELS;;
34775 CS TROMBOPATHIES CONSTTUTIONNELLES;;
34776 CS PLAN PERINATALITE HFME;;
34777 CRTH TT HEMOP;;
34778 CS CNR HEMOPHILIE;;
34779 CS FILIERE MHEMO;;
34780 CS CONSULTATION ONCOGENETIQUE;;
34781 BM ONCOGENETIQUE;;
34782 BM GENETIQUE DES MALADIES NEUROLOGIQUES;;
34783 BM GENETIQUE MOLECULAIRE;;
34784 BM MALADIES HEREDIT FREQUENTES MULTIGEN;;
34785 BM PLATEFORME ONCO GENETIQUE;;
34786 BM CYTOGENETIQUE;;
34787 CS CTR REF RHUMATO MAL INFLAMM EN PEDIATRIE;;
34788 CS CTR REF MAL RARES METAB CALCIUM PHOSPHAT;;
34789 ETP ENFANT DIAB T1;;
34790 ETP ODE DIAB ADULT;;
34800 RM LINA STIC 06 HORS CHAMP CANCER;;
34801 RM SANLAVILLE AO HCL 06 JEUNE CHERCHEUR;;
34802 RM LINA AO HCL 2005;;
34803 RM SCOAZEC AO HCL 06 PRIORITAIRES;;
34804 RM EDERY AO HCL 06 ACTION INCITATIVE;;
34805 RM DES PORTES PHRC REGIONAL 2003;;
34806 RM MATHEVET PHRC REG 2003;;
34807 RM MATHEVET PHRC NAT 2004;;
34808 RM REIX AO HCL 07 JEUNE CHERCHEUR;;
34809 CS MEDECINE DU SPORT PEDIATRIQUE;;
34810 CS ETP DANS LA MALADIE DE RENDU OSLER;;
34811 RM HEIM AO HCL 06 PARAMEDICAL;;
34815 RM AUBERT AO HCL 04;;
34817 RM LION FRANCOIS PHRC NATIONAL 06;;
34818 RM NICOLINO PHRC INTER REGIONAL 06;;
34819 RM GUFFON PHRC NATIONAL 01;;
34820 RM LORAS PHRC NAT 04;;
34821 RM LACHAUX PHRC REG 05;;
34822 RM MATHEVET STIC 07 CANCER GYNECOLOGIQUES;;
34823 RM MATHEVET STIC 07 CANCER IB2 COL;;
34824 RM DESPORTES PHRC NAT 08;;
34825 RM SANLAVILLE PHRC NAT 08;;
34826 RM BRETONES PHRC INTERREGIONAL 08;;
34827 RM PLOTTON PHRC INTERREGIONAL 08;;
34828 RM AO KOHLER PHRC NAT 07;;
34829 RM AO NICOLINO PR QUALITE HOSPITALIERE 08;;
34830 RM AO PERETTI PR QUALITE HOSPITALIERE 08;;
34831 RM AO D50281 HERBILLON HCL 03;;
34832 RM AO D50328 LABORIE PHRC NAT 03;;
34833 RM AO D50623 MATHEVET STIC 08 SENTICOL 2;;
34834 RM AO50634 HORVAT CORNU LINA INSERM DHOS 07;;
34835 RM LION FRANCOIS PHRC REG 2002;;
34836 RM D50317 MOURIQUAND AO HCL 01;;
34837 RM AO D50398 DORET MURIEL HCL 05;;
34843 RX RADIO MOBILE BLOC HFME;;
34844 NGS ONCOLOGIE AO INCA 2013;;
34850 RM CT D20539 ZABOT INSERM;;
34851 RM CTD3263 ZABOT AFM;;
34852 RM CT D20236 MAIRE GENZIME;;
34853 RM CT D03527 ZABOT INSERM;;
34854 RM CT D20597 EDERY INCA;;
34855 RM CT D020603 DESPORTES;;
34856 RM CT D20174 CHATELAIN;;
34857 RM CT D20174 CHATELAIN UNIVERSITY CORNELL;;
34858 RM CTD20553 BRETONES ASSOCIATION SURRENALES;;
34859 RM CT D20592 MEKKI INVS;;
34860 RM GUFFON RECHERCHE POUR REMUNERATION PNM;;
34861 RM CT D20371 MELLIER UCB LYON 1;;
34862 RM CT D20422 EDERY FONDATION COTREL;;
34863 RM CT D20681 LABORIE APICIL PREVOYANCE;;
34865 RM CT D20483 REIX VLM;;
34866 RM CT D20414 GUFFON GENZYME;;
34867 RM CT D20476 GUFFON SHIRE;;
34868 RM CT D20644 LACHAUX LFFG;;
34870 RM CT D20713 LINA ROCHE;;
34871 RM D20670 ARZIMANOGLOU CEE PROJET NEUROPED;;
34872 RM CT D20687 GUFFON URPHE;;
34873 RM CT D20736 MOUSSON CHU DE NICE;;
34874 RM CT D20756 GUFFON GENZYME;;
34875 RM CT D20812 DOHIN CTC DIRECTION RECHERCHE;;
34878 RESEAU PATHO MOLECULAIRE DU CANCER;;
34879 BM RESEAU TUMEUR ENDOCR MALIG SPORAD HEREDI;;
34881 BM FOETOPATHOLOGIE;;
34900 AU U.COMMUNE CR;;
34902 HC U.COMMUNE;;
34904 MT U.COMMUNE;;
